booking_id,customer_id,source,status,checkin,checkout,oyo_rooms,hotel_id,amount,discount,date
2690,184227,0,2,3/14/2017,3/15/2017,1,661,2274,501,3/14/2017
2691,71766,1,2,3/31/2017,4/1/2017,1,505,1624,343,3/31/2017
2692,88934,4,3,3/20/2017,3/21/2017,1,505,1754,371,3/18/2017
2693,9354,4,2,3/15/2017,3/17/2017,1,997,5977,1265,3/14/2017
2694,53581,3,2,3/16/2017,3/17/2017,1,997,2924,618,3/16/2017
2695,156140,4,3,4/4/2017,4/5/2017,2,997,8642,2193,3/31/2017
2696,163662,3,2,4/4/2017,4/5/2017,1,877,2599,550,3/30/2017
2697,25889,4,2,3/7/2017,3/8/2017,1,877,2924,618,3/4/2017
2698,64380,4,2,3/27/2017,4/1/2017,1,808,10719,2721,3/24/2017
2699,141740,4,4,3/11/2017,3/12/2017,1,808,2079,440,3/11/2017
2700,168488,4,2,3/10/2017,3/12/2017,1,831,8707,1843,3/6/2017
2701,68193,3,4,4/11/2017,4/13/2017,1,703,5587,1183,3/19/2017
2702,185711,1,2,3/25/2017,3/26/2017,1,703,3249,688,3/25/2017
2703,68193,3,3,4/11/2017,4/14/2017,1,703,8381,1773,3/18/2017
2704,68193,3,3,4/10/2017,4/14/2017,1,703,11435,2419,3/4/2017
2705,194874,4,2,3/30/2017,4/1/2017,1,979,4937,1045,3/30/2017
2706,99730,0,3,4/1/2017,4/5/2017,1,277,10847,2386,3/28/2017
2707,13138,4,3,8/16/2017,8/17/2017,1,277,1949,,3/12/2017
2708,11069,4,2,3/27/2017,3/28/2017,1,693,2599,550,3/27/2017
2709,11069,4,2,3/25/2017,3/26/2017,1,693,3444,728,3/25/2017
2710,101088,4,4,3/5/2017,3/6/2017,1,693,2274,481,3/5/2017
2711,60296,3,3,3/6/2017,3/7/2017,1,342,2859,605,3/2/2017
2712,136170,3,3,3/14/2017,3/15/2017,1,342,1884,398,3/14/2017
2713,170764,4,4,4/1/2017,4/2/2017,1,345,3644,925,3/24/2017
2714,199674,4,3,4/1/2017,4/2/2017,1,345,3020,767,3/30/2017
2715,141740,4,2,3/29/2017,3/30/2017,1,345,1819,385,3/29/2017
2716,141740,4,2,3/19/2017,3/20/2017,1,345,2419,512,3/18/2017
2717,148025,0,2,3/14/2017,3/15/2017,1,345,2262,497,3/14/2017
2718,68193,3,3,4/11/2017,4/13/2017,1,704,4230,895,3/19/2017
2719,81775,3,4,4/6/2017,4/7/2017,1,704,2674,565,3/25/2017
2720,153931,4,2,3/30/2017,3/31/2017,1,704,1875,397,3/30/2017
2721,148025,4,2,3/27/2017,3/28/2017,1,704,2521,534,3/27/2017
2722,158172,4,2,3/12/2017,3/13/2017,1,704,2228,565,3/11/2017
2723,180438,3,2,3/11/2017,3/12/2017,1,704,3479,736,3/6/2017
2724,148025,4,2,3/7/2017,3/8/2017,1,704,1907,484,3/7/2017
2725,153931,4,2,3/7/2017,3/8/2017,1,704,1620,343,3/5/2017
2726,153931,4,3,3/7/2017,3/8/2017,1,704,1994,422,3/2/2017
2727,153931,4,3,3/7/2017,3/8/2017,1,704,2054,435,3/1/2017
2728,114013,3,3,3/20/2017,3/21/2017,1,689,3184,673,3/13/2017
2729,114013,3,3,3/21/2017,3/22/2017,1,689,3184,673,3/13/2017
2730,90948,3,3,3/22/2017,3/23/2017,1,689,3184,673,3/13/2017
2731,90948,3,3,3/21/2017,3/22/2017,1,689,3184,673,3/13/2017
2732,90948,3,3,3/20/2017,3/21/2017,1,689,3184,673,3/13/2017
2733,161137,3,2,3/2/2017,3/3/2017,1,626,1386,294,3/2/2017
2734,118825,1,2,3/23/2017,3/24/2017,1,666,2924,618,3/21/2017
2735,28523,0,2,3/6/2017,3/7/2017,1,326,2274,578,3/5/2017
2736,109970,4,2,3/18/2017,3/19/2017,1,157,2079,440,3/18/2017
2737,18625,4,2,3/18/2017,3/20/2017,1,599,4521,957,3/15/2017
2738,148275,4,2,3/28/2017,3/29/2017,1,169,1039,220,3/28/2017
2739,165340,4,2,4/27/2017,4/29/2017,3,724,16232,3434,3/24/2017
2740,165340,4,2,4/27/2017,4/28/2017,3,724,8116,1717,3/24/2017
2741,18979,4,3,3/31/2017,4/2/2017,1,724,5541,1173,3/30/2017
2742,167196,4,3,3/24/2017,3/25/2017,1,724,2116,448,3/24/2017
2743,182513,3,3,3/20/2017,3/21/2017,1,724,2132,451,3/19/2017
2744,147516,0,2,3/30/2017,3/31/2017,1,724,1871,411,3/30/2017
2745,162534,4,2,3/4/2017,3/5/2017,1,724,3119,792,3/4/2017
2746,116321,0,2,3/1/2017,3/2/2017,1,724,2079,458,3/1/2017
2747,138423,4,2,3/11/2017,3/14/2017,1,862,5733,1213,3/8/2017
2748,144052,4,2,3/5/2017,3/6/2017,1,507,1949,413,3/5/2017
2749,62941,0,2,3/12/2017,3/13/2017,4,450,9355,2375,3/12/2017
2750,25876,1,2,3/18/2017,3/19/2017,1,514,2144,453,3/4/2017
2751,168301,3,2,3/8/2017,3/9/2017,1,514,2079,440,3/8/2017
2752,168301,3,2,3/7/2017,3/8/2017,1,514,2079,440,3/7/2017
2753,87734,4,2,3/19/2017,3/20/2017,1,541,2664,563,3/19/2017
2754,96027,4,2,3/5/2017,3/6/2017,2,660,3247,688,3/5/2017
2755,180731,4,2,4/1/2017,4/2/2017,1,124,2414,510,3/31/2017
2756,121698,3,2,3/2/2017,3/3/2017,1,124,2293,582,3/2/2017
2757,149015,0,2,3/30/2017,3/31/2017,3,124,6317,1389,3/30/2017
2758,149015,0,2,3/29/2017,3/30/2017,3,124,6317,1389,3/29/2017
2759,149015,0,2,3/28/2017,3/29/2017,3,124,6317,1389,3/28/2017
2760,15841,4,2,4/1/2017,4/2/2017,2,932,3767,798,3/31/2017
2761,188922,4,2,3/25/2017,3/26/2017,2,697,5457,1155,3/25/2017
2762,188922,4,3,3/25/2017,3/26/2017,1,697,3379,715,3/25/2017
2763,71320,3,4,3/4/2017,3/5/2017,1,697,2534,536,3/4/2017
2764,112239,3,3,4/14/2017,4/16/2017,2,139,6739,1426,3/18/2017
2765,137032,4,4,3/28/2017,3/29/2017,1,139,1921,407,3/28/2017
2766,137032,4,2,3/28/2017,3/29/2017,1,139,1386,294,3/28/2017
2767,137032,4,2,3/27/2017,3/28/2017,1,139,1763,373,3/27/2017
2768,137032,4,2,3/24/2017,3/25/2017,1,139,1594,338,3/24/2017
2769,137032,4,2,3/20/2017,3/21/2017,1,139,1594,338,3/20/2017
2770,137032,4,2,3/15/2017,3/16/2017,1,139,1594,338,3/15/2017
2771,137032,4,2,3/14/2017,3/15/2017,1,139,1594,338,3/14/2017
2772,137032,4,2,3/3/2017,3/4/2017,1,139,1642,348,3/3/2017
2773,137032,4,2,3/7/2017,3/8/2017,1,139,1594,338,3/7/2017
2774,20387,1,2,3/16/2017,3/18/2017,1,306,9617,2035,3/14/2017
2775,193476,4,2,3/20/2017,3/22/2017,1,753,3403,721,3/20/2017
2776,117528,3,3,3/3/2017,3/4/2017,1,753,2640,559,3/3/2017
2777,117528,3,3,3/3/2017,3/4/2017,1,753,2640,559,3/3/2017
2778,91912,4,2,3/17/2017,3/18/2017,1,294,1798,381,3/17/2017
2779,91912,4,2,3/16/2017,3/17/2017,1,294,1851,392,3/16/2017
2780,30923,4,3,3/31/2017,4/3/2017,2,956,21700,5509,3/23/2017
2781,41279,4,2,3/3/2017,3/4/2017,1,953,3509,743,3/1/2017
2782,172517,3,3,3/19/2017,3/20/2017,1,858,4354,1106,3/16/2017
2783,120340,1,3,3/7/2017,3/8/2017,1,330,4549,963,3/6/2017
2784,197706,0,3,3/25/2017,3/26/2017,1,407,6239,1373,3/24/2017
2785,130893,4,3,3/6/2017,3/7/2017,1,750,2664,677,3/5/2017
2786,105268,4,3,3/19/2017,3/20/2017,1,336,5459,1155,3/16/2017
2787,88044,4,2,3/14/2017,3/16/2017,1,336,12217,2585,3/10/2017
2788,72165,4,2,3/14/2017,3/15/2017,1,336,4224,893,3/14/2017
2789,9732,1,2,3/21/2017,3/23/2017,1,136,8317,1760,3/17/2017
2790,17865,1,3,3/17/2017,3/18/2017,1,136,3444,728,3/17/2017
2791,48663,4,2,4/29/2017,4/30/2017,1,226,3055,,3/24/2017
2792,81387,4,2,4/12/2017,4/15/2017,1,226,8385,,3/23/2017
2793,100336,0,2,3/29/2017,3/30/2017,1,226,2795,,3/29/2017
2794,43432,1,2,3/20/2017,3/22/2017,1,226,5590,,3/14/2017
2795,154793,4,2,3/20/2017,3/21/2017,1,226,3055,,3/20/2017
2796,154793,4,2,3/20/2017,3/21/2017,1,226,3055,,3/20/2017
2797,143913,0,2,3/20/2017,3/21/2017,1,226,2859,629,3/20/2017
2798,154793,4,2,3/21/2017,3/24/2017,1,226,9165,,3/20/2017
2799,59024,4,2,3/15/2017,3/17/2017,2,226,12220,,3/15/2017
2800,21716,4,3,4/25/2017,4/26/2017,1,267,6369,1348,3/30/2017
2801,56281,0,2,3/10/2017,3/13/2017,1,267,21509,4732,3/3/2017
2802,39669,3,2,3/8/2017,3/11/2017,1,267,16634,3519,3/8/2017
2803,66504,4,2,3/10/2017,3/11/2017,1,267,6109,1293,3/9/2017
2804,189009,3,2,3/11/2017,3/12/2017,1,537,6889,1749,3/11/2017
2805,92430,4,3,3/31/2017,4/1/2017,1,183,2274,481,3/29/2017
2806,105268,0,3,3/19/2017,3/20/2017,1,847,5914,1301,3/17/2017
2807,100139,0,2,3/2/2017,3/4/2017,1,234,7407,1629,3/1/2017
2808,48864,1,2,3/21/2017,4/1/2017,1,885,37166,7862,3/20/2017
2809,43285,0,2,3/30/2017,3/31/2017,1,885,2339,515,3/29/2017
2810,79414,4,2,3/29/2017,3/30/2017,1,885,2014,426,3/29/2017
2811,127103,4,2,3/29/2017,3/30/2017,1,885,1884,398,3/29/2017
2812,53257,3,2,3/17/2017,3/18/2017,1,885,2469,627,3/17/2017
2813,19274,4,4,3/27/2017,3/30/2017,1,335,10979,2787,3/26/2017
2814,37146,4,2,4/12/2017,4/13/2017,1,800,5048,1068,3/20/2017
2815,132149,0,2,4/5/2017,4/7/2017,1,800,7374,1623,3/23/2017
2816,10362,4,2,3/24/2017,3/25/2017,1,800,3552,751,3/24/2017
2817,58198,4,3,3/21/2017,3/22/2017,1,800,2553,540,3/21/2017
2818,58198,4,2,3/15/2017,3/17/2017,1,800,7420,1570,3/8/2017
2819,58198,4,2,3/11/2017,3/15/2017,1,800,13915,2944,3/8/2017
2820,58198,4,2,3/8/2017,3/11/2017,1,800,10284,2610,3/7/2017
2821,7519,1,2,3/4/2017,3/6/2017,1,800,6869,1453,3/3/2017
2822,40124,4,3,3/19/2017,3/20/2017,1,800,2461,520,3/19/2017
2823,105268,1,3,3/19/2017,3/20/2017,1,800,4263,902,3/17/2017
2824,60998,0,2,3/2/2017,3/4/2017,1,800,5728,1261,3/2/2017
2825,7519,1,2,3/3/2017,3/4/2017,1,800,3271,692,3/3/2017
2826,2057,0,3,3/29/2017,3/30/2017,1,803,4939,1087,3/28/2017
2827,118644,4,2,3/28/2017,3/30/2017,1,188,4612,976,3/27/2017
2828,98876,4,2,3/25/2017,3/26/2017,1,188,3249,825,3/24/2017
2829,141952,4,2,3/9/2017,3/10/2017,1,188,2209,468,3/9/2017
2830,133499,2,2,3/9/2017,3/10/2017,1,188,2404,508,3/9/2017
2831,49071,4,2,4/1/2017,4/3/2017,1,117,9877,2090,3/30/2017
2832,72844,4,2,3/6/2017,3/7/2017,1,117,4159,880,3/6/2017
2833,49071,4,2,4/27/2017,5/1/2017,1,117,21315,4509,3/15/2017
2834,69059,4,2,4/7/2017,4/8/2017,2,96,10397,2200,3/21/2017
2835,153825,4,2,4/3/2017,4/5/2017,1,96,8577,1815,3/29/2017
2836,88586,0,2,3/14/2017,3/15/2017,1,282,2274,501,3/14/2017
2837,124446,1,3,4/3/2017,4/5/2017,1,545,10137,2145,3/30/2017
2838,172729,0,3,3/16/2017,3/18/2017,1,325,6367,1400,3/16/2017
2839,46174,1,2,3/9/2017,3/10/2017,1,325,2794,591,3/7/2017
2840,88846,4,2,3/25/2017,3/26/2017,1,111,2924,618,3/23/2017
2841,46976,4,3,3/1/2017,3/2/2017,1,567,5654,1196,3/1/2017
2842,83686,4,3,3/10/2017,3/11/2017,1,500,1949,413,3/3/2017
2843,167248,0,2,3/6/2017,3/7/2017,1,500,1754,386,3/6/2017
2844,100197,4,2,3/6/2017,3/7/2017,1,500,1884,398,3/5/2017
2845,141373,4,2,3/27/2017,3/29/2017,1,261,3702,783,3/22/2017
2846,135369,4,2,3/25/2017,3/26/2017,1,261,2274,481,3/20/2017
2847,54065,4,2,3/19/2017,3/20/2017,1,261,2144,453,3/19/2017
2848,133115,4,3,3/18/2017,3/20/2017,1,261,4417,935,3/18/2017
2849,133115,4,2,3/1/2017,3/3/2017,1,261,4027,853,3/1/2017
2850,37981,0,3,3/8/2017,3/9/2017,1,261,2014,443,3/7/2017
2851,132187,4,2,3/23/2017,3/24/2017,1,59,1494,316,3/23/2017
2852,173243,4,3,3/20/2017,3/21/2017,1,59,1884,398,3/15/2017
2853,112455,2,2,3/12/2017,3/13/2017,1,59,1754,371,3/11/2017
2854,109075,3,2,3/10/2017,3/11/2017,1,59,1624,343,3/10/2017
2855,68922,4,2,3/4/2017,3/5/2017,1,59,2404,550,3/3/2017
2856,109075,3,2,3/3/2017,3/4/2017,1,59,2014,426,3/2/2017
2857,43287,4,2,3/7/2017,3/8/2017,1,69,1949,413,3/6/2017
2858,151754,3,3,3/18/2017,3/19/2017,1,574,2664,563,3/18/2017
2859,140493,4,4,3/31/2017,4/1/2017,2,162,4586,970,3/31/2017
2860,21661,4,2,3/30/2017,3/31/2017,1,162,2766,585,3/30/2017
2861,140493,4,4,3/28/2017,3/29/2017,3,162,6299,1332,3/28/2017
2862,140493,4,4,3/23/2017,3/24/2017,2,162,5452,1154,3/23/2017
2863,140493,4,4,3/21/2017,3/22/2017,2,162,4849,1026,3/21/2017
2864,173243,4,3,3/20/2017,3/21/2017,1,162,2142,453,3/19/2017
2865,140493,1,4,3/18/2017,3/19/2017,1,162,4459,944,3/10/2017
2866,140493,4,4,3/15/2017,3/16/2017,2,162,3541,749,3/15/2017
2867,140493,4,4,3/15/2017,3/16/2017,2,162,3541,749,3/15/2017
2868,64828,4,3,3/15/2017,3/16/2017,1,162,2059,436,3/15/2017
2869,64828,4,3,3/15/2017,3/16/2017,1,162,2844,602,3/15/2017
2870,140493,4,4,3/14/2017,3/16/2017,3,162,12199,2581,3/14/2017
2871,140493,4,3,3/11/2017,3/12/2017,3,162,6681,1414,3/9/2017
2872,140493,4,3,3/10/2017,3/11/2017,3,162,7281,1540,3/9/2017
2873,140493,1,4,3/12/2017,3/13/2017,2,162,4794,1014,3/12/2017
2874,140493,4,3,3/11/2017,3/12/2017,3,162,6681,1414,3/9/2017
2875,124293,4,2,3/11/2017,3/12/2017,1,162,2561,542,3/9/2017
2876,140493,4,3,3/10/2017,3/11/2017,3,162,7281,1540,3/9/2017
2877,173243,2,3,3/20/2017,3/21/2017,1,651,1429,303,3/18/2017
2878,114490,3,2,3/14/2017,3/15/2017,1,651,1949,413,3/14/2017
2879,183032,4,3,3/15/2017,3/16/2017,1,651,2209,468,3/10/2017
2880,114490,3,2,3/17/2017,3/18/2017,1,436,2339,495,3/17/2017
2881,69332,0,2,3/11/2017,3/12/2017,2,436,3767,828,3/10/2017
2882,180388,4,2,3/29/2017,3/30/2017,1,685,1884,398,3/28/2017
2883,2583,4,2,3/27/2017,3/28/2017,1,685,1819,385,3/26/2017
2884,134314,4,2,3/19/2017,3/20/2017,1,685,2404,508,3/19/2017
2885,129376,0,2,3/4/2017,3/5/2017,1,685,2469,543,3/4/2017
2886,21694,1,2,3/25/2017,3/26/2017,1,287,2404,508,3/24/2017
2887,63953,0,3,3/25/2017,3/26/2017,1,569,2989,658,3/21/2017
2888,115308,3,2,3/28/2017,3/29/2017,1,44,2014,426,3/27/2017
2889,115308,3,2,3/27/2017,3/28/2017,1,44,1949,413,3/27/2017
2890,115308,3,2,3/25/2017,3/27/2017,1,44,5262,1335,3/25/2017
2891,115308,3,2,3/24/2017,3/25/2017,1,44,1754,371,3/24/2017
2892,115308,3,3,3/24/2017,3/27/2017,1,44,7274,1539,3/23/2017
2893,93508,3,3,3/6/2017,3/7/2017,1,44,1624,343,3/6/2017
2894,66896,4,3,3/19/2017,3/20/2017,1,44,2144,453,3/19/2017
2895,31994,0,3,3/12/2017,3/14/2017,1,777,5717,1257,3/11/2017
2896,9330,4,3,3/27/2017,3/30/2017,1,772,9029,1910,3/26/2017
2897,9330,4,2,3/26/2017,3/27/2017,1,772,2794,591,3/26/2017
2898,144682,4,2,3/24/2017,3/26/2017,1,772,7927,2012,3/24/2017
2899,100139,0,3,3/24/2017,3/28/2017,1,772,14165,3116,3/22/2017
2900,834,0,2,3/10/2017,3/11/2017,1,772,3769,957,3/5/2017
2901,12340,0,2,3/16/2017,3/19/2017,1,206,8900,2259,3/16/2017
2902,12340,0,2,3/17/2017,3/18/2017,1,206,2339,515,3/17/2017
2903,31994,0,3,3/12/2017,3/14/2017,1,206,5457,1200,3/10/2017
2904,34066,0,3,3/31/2017,4/1/2017,1,677,2100,462,3/31/2017
2905,85588,4,2,3/27/2017,3/28/2017,1,677,1594,338,3/27/2017
2906,64828,4,3,3/27/2017,3/28/2017,1,677,1934,409,3/26/2017
2907,64828,4,2,3/26/2017,3/27/2017,1,677,2075,439,3/26/2017
2908,11931,3,2,3/24/2017,3/25/2017,1,677,1899,402,3/24/2017
2909,116513,0,2,3/23/2017,3/24/2017,1,677,1386,305,3/23/2017
2910,173243,2,4,3/20/2017,3/21/2017,1,677,1964,416,3/20/2017
2911,179812,4,3,3/20/2017,3/21/2017,1,677,1708,362,3/20/2017
2912,67915,4,2,3/12/2017,3/13/2017,1,677,1912,405,3/12/2017
2913,175573,4,2,3/11/2017,3/12/2017,1,677,2079,440,3/11/2017
2914,187359,0,3,3/11/2017,3/15/2017,1,601,8055,1772,3/11/2017
2915,72061,4,2,3/10/2017,3/11/2017,1,620,3054,646,3/6/2017
2916,55389,4,2,3/24/2017,3/25/2017,1,594,2285,580,3/24/2017
2917,147285,3,2,3/3/2017,3/4/2017,1,594,2289,581,3/3/2017
2918,132542,4,2,3/29/2017,3/30/2017,1,663,2392,607,3/29/2017
2919,194329,3,2,3/24/2017,3/27/2017,2,663,22495,4759,3/16/2017
2920,194329,3,2,3/23/2017,3/24/2017,1,663,3920,829,3/16/2017
2921,22380,4,2,3/24/2017,3/25/2017,1,742,2404,508,3/24/2017
2922,76046,2,4,3/10/2017,3/11/2017,1,411,2924,618,3/10/2017
2923,41757,4,2,3/7/2017,3/8/2017,1,411,3509,891,3/7/2017
2924,186694,0,2,3/24/2017,3/26/2017,1,646,9370,2061,3/24/2017
2925,186694,0,2,3/23/2017,3/24/2017,2,646,6040,1329,3/23/2017
2926,8760,4,3,4/13/2017,4/16/2017,1,646,7601,1608,3/6/2017
2927,143748,1,2,3/9/2017,3/10/2017,1,646,3211,680,3/9/2017
2928,150469,4,3,3/20/2017,3/21/2017,1,652,2794,591,3/20/2017
2929,150469,4,3,3/8/2017,3/9/2017,1,652,3119,660,3/7/2017
2930,161789,3,2,3/17/2017,3/18/2017,1,236,4159,1056,3/17/2017
2931,52795,3,2,3/25/2017,3/26/2017,1,813,3509,,3/24/2017
2932,136459,1,3,3/30/2017,3/31/2017,1,648,1733,366,3/30/2017
2933,98717,4,3,3/26/2017,3/28/2017,1,648,4217,892,3/21/2017
2934,139513,0,2,3/7/2017,3/8/2017,2,648,4111,1044,3/5/2017
2935,139513,4,3,3/7/2017,3/8/2017,2,648,5187,1098,3/2/2017
2936,126588,4,2,3/31/2017,4/1/2017,1,211,3639,770,3/31/2017
2937,126588,4,2,3/30/2017,3/31/2017,1,211,3379,715,3/30/2017
2938,98742,4,2,3/21/2017,3/22/2017,1,211,3639,770,3/21/2017
2939,98742,4,2,3/20/2017,3/21/2017,1,211,3639,770,3/19/2017
2940,126588,4,2,3/17/2017,3/18/2017,1,211,3834,811,3/17/2017
2941,126588,4,2,3/1/2017,3/2/2017,1,211,3704,783,3/1/2017
2942,126588,4,2,3/29/2017,3/30/2017,1,211,3704,783,3/29/2017
2943,78365,3,2,3/29/2017,3/31/2017,1,619,3637,770,3/29/2017
2944,78365,3,2,3/23/2017,3/24/2017,1,619,2209,468,3/23/2017
2945,78365,3,2,3/22/2017,3/23/2017,1,619,2534,536,3/22/2017
2946,78365,3,2,3/16/2017,3/17/2017,1,619,2404,508,3/16/2017
2947,78365,3,2,3/14/2017,3/15/2017,1,619,1884,398,3/14/2017
2948,78365,3,3,3/14/2017,3/15/2017,1,619,2144,453,3/14/2017
2949,78365,3,2,3/9/2017,3/10/2017,1,619,2274,481,3/7/2017
2950,78365,3,2,3/8/2017,3/9/2017,1,619,2274,481,3/7/2017
2951,78365,3,2,3/7/2017,3/8/2017,1,619,2534,536,3/7/2017
2952,126993,4,4,3/3/2017,3/4/2017,1,619,2794,591,3/3/2017
2953,126993,4,2,3/3/2017,3/4/2017,1,619,2794,591,3/3/2017
2954,78365,3,2,3/21/2017,3/22/2017,1,619,2274,481,3/21/2017
2955,78365,3,2,3/20/2017,3/21/2017,1,619,2014,426,3/20/2017
2956,78365,3,2,3/15/2017,3/16/2017,1,619,2014,426,3/15/2017
2957,69680,4,3,3/31/2017,4/1/2017,1,853,3964,838,3/30/2017
2958,170764,4,3,3/25/2017,3/26/2017,1,853,3964,838,3/23/2017
2959,86098,3,4,3/21/2017,3/22/2017,1,853,3444,728,3/21/2017
2960,119652,4,3,3/20/2017,3/21/2017,1,853,3444,728,3/18/2017
2961,143748,1,3,3/6/2017,3/7/2017,1,853,3054,646,3/5/2017
