booking_id,customer_id,source,status,checkin,checkout,oyo_rooms,hotel_id,amount,discount,date
1857,45318,3,2,2/5/2017,2/6/2017,1,44,2794,591,2/5/2017
1858,33657,3,3,2/8/2017,2/9/2017,1,206,2469,523,2/8/2017
1859,27527,4,2,2/20/2017,2/21/2017,1,677,2014,426,2/20/2017
1860,70196,4,3,2/20/2017,2/21/2017,1,677,2339,495,2/20/2017
1861,157067,0,2,2/12/2017,2/13/2017,1,677,2209,486,2/12/2017
1862,72253,4,3,2/19/2017,2/20/2017,1,677,2924,618,2/11/2017
1863,4675,4,4,2/11/2017,2/12/2017,1,677,2469,523,2/11/2017
1864,72253,4,3,2/13/2017,2/14/2017,1,677,2599,550,2/1/2017
1865,184959,4,3,2/9/2017,2/10/2017,1,677,2274,481,2/9/2017
1866,58187,1,2,2/3/2017,2/4/2017,1,677,2014,426,2/1/2017
1867,41034,0,2,2/16/2017,2/17/2017,1,677,2339,515,2/16/2017
1868,45602,4,3,2/3/2017,2/4/2017,1,677,2144,453,2/3/2017
1869,4675,4,2,2/5/2017,2/6/2017,1,601,2274,481,2/5/2017
1870,56694,4,2,2/3/2017,2/4/2017,1,636,3444,728,2/2/2017
1871,187033,4,2,3/1/2017,3/2/2017,1,238,3899,825,2/27/2017
1872,37618,3,4,2/13/2017,2/14/2017,1,238,4354,921,2/13/2017
1873,37618,3,2,2/16/2017,2/17/2017,1,238,4354,921,2/15/2017
1874,72061,4,2,2/25/2017,2/26/2017,1,620,3964,838,2/25/2017
1875,72061,4,2,2/11/2017,2/12/2017,1,620,3054,646,2/9/2017
1876,94861,0,2,2/4/2017,2/5/2017,1,620,2599,572,2/4/2017
1877,177132,0,3,2/22/2017,3/2/2017,1,594,24180,5320,2/22/2017
1878,68688,4,2,2/17/2017,2/19/2017,1,594,8596,1818,2/17/2017
1879,131959,0,2,2/17/2017,2/19/2017,1,594,7667,1686,2/16/2017
1880,162560,4,2,2/10/2017,2/12/2017,1,594,8822,1867,2/8/2017
1881,184545,1,2,2/22/2017,2/25/2017,1,614,8186,1731,2/18/2017
1882,93021,4,2,2/18/2017,2/19/2017,1,614,3444,728,2/18/2017
1883,93021,4,2,2/12/2017,2/13/2017,1,614,3249,688,2/12/2017
1884,162560,4,3,2/10/2017,2/12/2017,1,614,8057,2045,2/4/2017
1885,82206,1,2,2/26/2017,2/27/2017,1,751,3964,838,2/23/2017
1886,78903,4,2,2/24/2017,2/26/2017,1,751,8382,1773,2/20/2017
1887,170174,0,2,2/7/2017,2/8/2017,1,751,4094,901,2/7/2017
1888,170174,0,2,2/6/2017,2/7/2017,1,751,4094,901,2/5/2017
1889,137026,0,2,2/18/2017,2/21/2017,1,736,13190,3570,2/18/2017
1890,139865,3,2,2/1/2017,2/4/2017,1,850,14555,3079,2/1/2017
1891,178334,0,2,2/21/2017,2/22/2017,1,663,2080,458,2/21/2017
1892,169912,4,2,2/11/2017,2/12/2017,1,663,4586,1164,2/6/2017
1893,185526,4,2,2/1/2017,2/2/2017,1,663,2558,541,2/1/2017
1894,185526,4,3,2/1/2017,2/2/2017,1,663,2226,565,2/1/2017
1895,166795,4,2,2/10/2017,2/11/2017,2,411,9097,1925,2/10/2017
1896,52680,3,2,2/7/2017,2/8/2017,1,411,3119,660,2/7/2017
1897,52680,3,2,2/2/2017,2/7/2017,1,411,19234,4069,2/1/2017
1898,162560,4,3,2/10/2017,2/12/2017,1,411,8642,2193,2/4/2017
1899,129987,4,2,2/27/2017,2/28/2017,1,646,3084,783,2/25/2017
1900,149420,1,2,3/3/2017,3/5/2017,1,646,8713,1844,2/14/2017
1901,76046,2,4,2/17/2017,2/18/2017,1,646,3316,702,2/17/2017
1902,97841,4,3,2/16/2017,2/17/2017,1,646,2685,568,2/14/2017
1903,158527,3,2,2/11/2017,2/12/2017,1,646,5140,1088,2/7/2017
1904,158527,3,2,2/10/2017,2/11/2017,1,646,3968,839,2/2/2017
1905,158527,3,2,2/10/2017,2/11/2017,1,646,3968,839,2/2/2017
1906,154121,4,2,2/26/2017,2/27/2017,2,652,5717,1451,2/26/2017
1907,93021,0,3,2/18/2017,2/19/2017,1,652,3054,672,2/18/2017
1908,64784,4,3,2/19/2017,2/21/2017,1,813,6107,1293,2/18/2017
1909,160596,1,2,2/9/2017,2/10/2017,1,813,3054,646,2/8/2017
1910,139513,4,3,3/5/2017,3/7/2017,2,648,10837,2292,2/21/2017
1911,9330,4,4,2/18/2017,2/19/2017,1,648,1914,405,2/18/2017
1912,3574,4,2,2/12/2017,2/17/2017,1,648,11531,2440,2/12/2017
1913,8680,0,3,2/6/2017,2/9/2017,1,648,6934,1526,2/5/2017
1914,49194,4,3,2/6/2017,2/7/2017,1,648,1872,396,2/6/2017
1915,25876,3,3,2/8/2017,2/10/2017,1,995,9422,1993,2/7/2017
1916,126588,4,2,2/28/2017,3/1/2017,1,211,3314,701,2/27/2017
1917,126588,4,2,2/23/2017,2/24/2017,1,211,4029,853,2/23/2017
1918,9330,4,2,2/18/2017,2/19/2017,1,211,4744,1003,2/18/2017
1919,27465,4,3,2/16/2017,2/17/2017,1,211,5134,1086,2/16/2017
1920,25876,3,3,2/8/2017,2/10/2017,1,211,8512,1801,2/7/2017
1921,78365,3,2,3/1/2017,3/2/2017,1,619,2209,468,2/27/2017
1922,78365,3,2,2/28/2017,3/1/2017,1,619,2014,426,2/27/2017
1923,142432,0,2,2/27/2017,3/1/2017,1,619,5197,1319,2/27/2017
1924,78365,3,2,2/27/2017,2/28/2017,1,619,2014,426,2/27/2017
1925,78365,3,2,2/22/2017,2/23/2017,1,619,2599,550,2/21/2017
1926,78365,3,2,2/16/2017,2/17/2017,1,619,2534,536,2/13/2017
1927,78365,3,2,2/15/2017,2/16/2017,1,619,2534,536,2/13/2017
1928,78365,3,2,2/6/2017,2/7/2017,1,619,2404,508,2/6/2017
